record_id,parcel_id_raw,parcel_id_clean,parcel_id_type,flag_category,flag_reason,current_holder,prior_party,location,area,commission_recommendation,source_volume,source_page,flag_source_csv,notes,forest,reserved_use,current_use,allottee_id,allottee_address,legal_gazette_notice,registration_date,title_issue_date,status,needs_manual_review
annex_03_karura_forest_excision_0083,209/12274 IR61195,209/12274,lr,forest_excision_allotment,Plot allocated in excised Karura Forest,Kitisuru Limited,"Kitusuru Limited /1stapril 1995. Directors: - Mike Maina, Geofrey Chege Kirundi, Secretary - Mike Mina all of Box 18755 Nairobi",Karura,18.41ha,Revoke Title,2,47,annex_03_karura_forest_excision.csv,,Karura,Karura Forest,Residential,,,Commissioner of Lands,,,,0
annex_03_karura_forest_excision_0084,209/ 12692,209/12692,lr,forest_excision_allotment,Plot allocated in excised Karura Forest,Katiken Enterprise,"Katiken Enterprise Ltd /18th Aug 95. Directors:- Tom Kipmaru Njotie of Box 41725, and Joan Jerop Kinaru of Box 294 Eldama Ravine.",Karura,1.00ha,Revoke Title,2,47,annex_03_karura_forest_excision.csv,,Karura,Karura Forest,Residential,,,Commissioner of Lands,,,,0
annex_03_karura_forest_excision_0085,209/ 12693/ 67001,209/12693,lr,forest_excision_allotment,Plot allocated in excised Karura Forest,Kantilal Manji,Talkland Holding Ltd /18th Aug 95,Karura,1.00ha,Revoke Title,2,47,annex_03_karura_forest_excision.csv,,Karura,Karura Forest,Residential,,,Commissioner of Lands,,,,0
annex_03_karura_forest_excision_0086,209/12694 I.R.67002,209/12694,lr,forest_excision_allotment,Plot allocated in excised Karura Forest,Webster,"Webster Holding Ltd /18th Aug 95. Directors. - Dr. Pritam Singh Panesar and Satpal Singh Jowhal, of Box 46235 and 42296, Nairobi respectively",Karura,1.00ha,Revoke Title,2,47,annex_03_karura_forest_excision.csv,,Karura,Karura Forest,Residential,,,Commissioner of Lands,,,,0
annex_03_karura_forest_excision_0087,209/ 12695 / I R 67003,209/12695,lr,forest_excision_allotment,Plot allocated in excised Karura Forest,"Kanti Pindona, Manju Kanti Pindon",Kagumo Holdings Ltd /18th Aug 95,Karura,1.00ha,Revoke Title,2,48,annex_03_karura_forest_excision.csv,,Karura,Karura Forest,Residential,,,Commissioner of Lands,,,,0
annex_03_karura_forest_excision_0088,209/ 12696 CF 174166,209/12696,lr,forest_excision_allotment,Plot allocated in excised Karura Forest,,Netscape Enterprises Ltd /18th Aug 95,Karura,1.00ha,Revoke Title,2,48,annex_03_karura_forest_excision.csv,,Karura,Karura Forest,Residential,,,Commissioner of Lands,,,,0
annex_03_karura_forest_excision_0089,209/ 12697 / I R 67080,209/12697,lr,forest_excision_allotment,Plot allocated in excised Karura Forest,Prestige Properties Ltd,"Hosta Investments Ltd /18th Aug 95. Directors:- Peter Wachira of Box 62672 Nairobi, and Humphrey Karuiki of Box 61479 Nairobi",Karura,1.00ha,Revoke Title,2,48,annex_03_karura_forest_excision.csv,,Karura,Karura Forest,Residential,,,Commissioner of Lands,,,,0
annex_03_karura_forest_excision_0090,209/ 12697/1 / I R 74197,209/12697/1,lr,forest_excision_allotment,Plot allocated in excised Karura Forest,Prestige Properties Ltd,,Karura,0.200ha,Revoke Title,2,48,annex_03_karura_forest_excision.csv,,Karura,Karura Forest,Residential,,,Commissioner of Lands,,,,0
annex_03_karura_forest_excision_0091,209/ 12697/2 / I R 74198,209/12697/2,lr,forest_excision_allotment,Plot allocated in excised Karura Forest,Prestige Properties Ltd,,Karura,0.1980ha,Revoke Title,2,48,annex_03_karura_forest_excision.csv,,Karura,Karura Forest,Residential,,,Commissioner of Lands,,,,0
annex_03_karura_forest_excision_0092,209/ 12697/3 / I R 74199,209/12697/3,lr,forest_excision_allotment,Plot allocated in excised Karura Forest,Prestige Properties Ltd,,Karura,0.1980ha,Revoke Title,2,48,annex_03_karura_forest_excision.csv,,Karura,Karura Forest,Residential,,,Commissioner of Lands,,,,0
annex_03_karura_forest_excision_0093,209/ 12697/4 / I R 74200,209/12697/4,lr,forest_excision_allotment,Plot allocated in excised Karura Forest,Prestige Properties Ltd,,Karura,0.1980ha,Revoke Title,2,48,annex_03_karura_forest_excision.csv,,Karura,Karura Forest,Residential,,,Commissioner of Lands,,,,0
annex_03_karura_forest_excision_0094,209/ 12697/5 / I R 74201,209/12697/5,lr,forest_excision_allotment,Plot allocated in excised Karura Forest,Prestige Properties Ltd,,Karura,0.1980ha,Revoke Title,2,48,annex_03_karura_forest_excision.csv,,Karura,Karura Forest,Residential,,,Commissioner of Lands,,,,0
annex_03_karura_forest_excision_0095,209/ 12698 / IR66898,209/12698,lr,forest_excision_allotment,Plot allocated in excised Karura Forest,Agm Properties Ltd,Kisima Management Ltd /18th Aug 95 Directors - Humphrey Karuiki of Box 61479 Nairobi and Susan Wangeci Karuiki,Karura,1.00ha,Revoke Title,2,49,annex_03_karura_forest_excision.csv,,Karura,Karura Forest,Residential,,,Commissioner of Lands,,,,0
annex_03_karura_forest_excision_0096,209/ 12698/1/I.R 74626,209/12698/1,lr,forest_excision_allotment,Plot allocated in excised Karura Forest,Agm Properties Ltd,,Karura,0.2004 Ha,Revoke Title,2,49,annex_03_karura_forest_excision.csv,,Karura,Karura Forest,Residential,,,Commissioner of Lands,,,,0
annex_03_karura_forest_excision_0097,209/ 12698/2 / I R 74627,209/12698/2,lr,forest_excision_allotment,Plot allocated in excised Karura Forest,Agm Properties Ltd,,Karura,0.198 Ha,Revoke Title,2,49,annex_03_karura_forest_excision.csv,,Karura,Karura Forest,Residential,,,Commissioner of Lands,,,,0
annex_03_karura_forest_excision_0098,209/ 12698/3/I.R 74628,209/12698/3,lr,forest_excision_allotment,Plot allocated in excised Karura Forest,Agm Properties Ltd,,Karura,0.198 Ha,Revoke Title,2,49,annex_03_karura_forest_excision.csv,,Karura,Karura Forest,Residential,,,Commissioner of Lands,,,,0
annex_03_karura_forest_excision_0099,209 /12698/4/I R 74629,209/12698/4,lr,forest_excision_allotment,Plot allocated in excised Karura Forest,Agm Properties Ltd,,Karura,0.198 Ha,Revoke Title,2,49,annex_03_karura_forest_excision.csv,,Karura,Karura Forest,Residential,,,Commissioner of Lands,,,,0
annex_03_karura_forest_excision_0100,209/ 12698/5/I R 74630,209/12698/5,lr,forest_excision_allotment,Plot allocated in excised Karura Forest,Agm Properties Ltd,,Karura,0.1980ha,Revoke Title,2,49,annex_03_karura_forest_excision.csv,,Karura,Karura Forest,Residential,,,Commissioner of Lands,,,,0
annex_03_karura_forest_excision_0101,209/ 12699/ I R 66899,209/12699,lr,forest_excision_allotment,Plot allocated in excised Karura Forest,"Kantilal Vaghji Kerai, Shantilal Veghji Kerai, Keshavial Vaghji Mauji, Arvindhbai Vaghji Mauji",Kiaruhi Investment /18th Aug 95,Karura,4.000ha,Revoke Title,2,49,annex_03_karura_forest_excision.csv,,Karura,Karura Forest,Residential,,,Commissioner of Lands,,,,0
annex_03_karura_forest_excision_0102,209/12700/I R66 897,209/12700,lr,forest_excision_allotment,Plot allocated in excised Karura Forest,Thangaru Investments Ltd,,Karura,4.00ha,Revoke Title,2,50,annex_03_karura_forest_excision.csv,,Karura,Karura Forest,Residential,,,Commissioner of Lands,,,,0
annex_03_karura_forest_excision_0103,209/12701/I.R 66897,209/12701,lr,forest_excision_allotment,Plot allocated in excised Karura Forest,Cotswood Company Ltd,Cotswood Company Ltd /18th Aug 95,Karura,4.00 Ha,Revoke Title,2,50,annex_03_karura_forest_excision.csv,,Karura,Karura Forest,Residential,,,Commissioner of Lands,,,,0
annex_03_karura_forest_excision_0104,209/ 12702/I.R 66894,209/12702,lr,forest_excision_allotment,Plot allocated in excised Karura Forest,Kayama Holdings Ltd,Kayama Holding Ltd /18th Aug 95 Directors:- Reuben Maina and Susan Maina both of Box 47419 Nairobi,Karura,4.00 Ha,Revoke Title,2,50,annex_03_karura_forest_excision.csv,,Karura,Karura Forest,Residential,,,Commissioner of Lands,,,,0
annex_03_karura_forest_excision_0105,209/ 12703/I R66 895 PF 173902,209/12703,lr,forest_excision_allotment,Plot allocated in excised Karura Forest,Saaster Holding Ltd,"Intereell Holdings Ltd /18th Aug 95 Directors:- Lutaj Maherali, Surendra Lalji Shah, Anil Galaiya and Dilip Shah.",Karura,4.00 Ha,Revoke Title,2,50,annex_03_karura_forest_excision.csv,,Karura,Karura Forest,Residential,,,Commissioner of Lands,,,,0
annex_03_karura_forest_excision_0106,209/12703/1 / I R 72844,209/12703/1,lr,forest_excision_allotment,Plot allocated in excised Karura Forest,Saaster Holding Ltd,- do -,Karura,,Revoke Title,2,50,annex_03_karura_forest_excision.csv,,Karura,Karura Forest,Residential,,,Commissioner of Lands,,,,0
annex_03_karura_forest_excision_0107,209/12703/10,209/12703/10,lr,forest_excision_allotment,Plot allocated in excised Karura Forest,Saaster Holding Ltd,- do -,Karura,,Revoke Title,2,50,annex_03_karura_forest_excision.csv,,Karura,Karura Forest,Residential,,,Commissioner of Lands,,,,0
annex_03_karura_forest_excision_0108,209/ 12703/11/I.R 72854,209/12703/11,lr,forest_excision_allotment,Plot allocated in excised Karura Forest,Saaster Holding Ltd,- do -,Karura,,Revoke Title,2,51,annex_03_karura_forest_excision.csv,,Karura,Karura Forest,Residential,,,Commissioner of Lands,,,,0
annex_03_karura_forest_excision_0109,209/ 12703/12/I R 72855,209/12703/12,lr,forest_excision_allotment,Plot allocated in excised Karura Forest,Saaster Holding Ltd,- do -,Karura,,Revoke Title,2,51,annex_03_karura_forest_excision.csv,,Karura,Karura Forest,Residential,,,Commissioner of Lands,,,,0
annex_03_karura_forest_excision_0110,209/ 12703/13/I.R 72856,209/12703/13,lr,forest_excision_allotment,Plot allocated in excised Karura Forest,Saaster Holding Ltd,- do -,Karura,,Revoke Title,2,51,annex_03_karura_forest_excision.csv,,Karura,Karura Forest,Residential,,,Commissioner of Lands,,,,0
annex_03_karura_forest_excision_0111,209/ 12703/14/I.R 72857,209/12703/14,lr,forest_excision_allotment,Plot allocated in excised Karura Forest,Saaster Holding Ltd,- do -,Karura,,Revoke Title,2,51,annex_03_karura_forest_excision.csv,,Karura,Karura Forest,Residential,,,Commissioner of Lands,,,,0
annex_03_karura_forest_excision_0112,209/ 12703/15/I.R 72858,209/12703/15,lr,forest_excision_allotment,Plot allocated in excised Karura Forest,Saaster Holding Ltd,- do -,Karura,,Revoke Title,2,51,annex_03_karura_forest_excision.csv,,Karura,Karura Forest,Residential,,,Commissioner of Lands,,,,0
annex_03_karura_forest_excision_0113,209/ 12703/16/I.R 72859,209/12703/16,lr,forest_excision_allotment,Plot allocated in excised Karura Forest,Saaster Holding Ltd,- do -,Karura,,Revoke Title,2,51,annex_03_karura_forest_excision.csv,,Karura,Karura Forest,Residential,,,Commissioner of Lands,,,,0
annex_03_karura_forest_excision_0114,209/ 12703/17/I.R 72859,209/12703/17,lr,forest_excision_allotment,Plot allocated in excised Karura Forest,Saaster Holding Ltd,- do -,Karura,,Revoke Title,2,51,annex_03_karura_forest_excision.csv,,Karura,Karura Forest,Residential,,,Commissioner of Lands,,,,0
annex_03_karura_forest_excision_0115,209/ 12703/18/I.R 72842,209/12703/18,lr,forest_excision_allotment,Plot allocated in excised Karura Forest,Saaster Holding Ltd,- do -,Karura,,Revoke Title,2,51,annex_03_karura_forest_excision.csv,,Karura,Karura Forest,Residential,,,Commissioner of Lands,,,,0
annex_03_karura_forest_excision_0116,209/ 12703/19/I.R 72841,209/12703/19,lr,forest_excision_allotment,Plot allocated in excised Karura Forest,Saaster Holding Ltd,- do -,Karura,,Revoke Title,2,51,annex_03_karura_forest_excision.csv,,Karura,Karura Forest,Residential,,,Commissioner of Lands,,,,0
annex_03_karura_forest_excision_0117,209/ 12703/2/I.R 72841,209/12703/2,lr,forest_excision_allotment,Plot allocated in excised Karura Forest,Saaster Holding Ltd,- do -,Karura,,Revoke Title,2,51,annex_03_karura_forest_excision.csv,,Karura,Karura Forest,Residential,,,Commissioner of Lands,,,,0
annex_03_karura_forest_excision_0118,209/ 12703/20/I.R 72843,209/12703/20,lr,forest_excision_allotment,Plot allocated in excised Karura Forest,Saaster Holding Ltd,- do -,Karura,,Revoke Title,2,52,annex_03_karura_forest_excision.csv,,Karura,Karura Forest,Residential,,,Commissioner of Lands,,,,0
annex_03_karura_forest_excision_0119,209/ 12703/3/I.R 72846,209/12703/3,lr,forest_excision_allotment,Plot allocated in excised Karura Forest,Saaster Holding Ltd,- do -,Karura,,Revoke Title,2,52,annex_03_karura_forest_excision.csv,,Karura,Karura Forest,Residential,,,Commissioner of Lands,,,,0
annex_03_karura_forest_excision_0120,209/ 12703/4/I.R7 2847,209/12703/4,lr,forest_excision_allotment,Plot allocated in excised Karura Forest,Saaster Holding Ltd,- do -,Karura,,Revoke Title,2,52,annex_03_karura_forest_excision.csv,,Karura,Karura Forest,Residential,,,Commissioner of Lands,,,,0
annex_03_karura_forest_excision_0121,209/ 12703/5/I.R 72848,209/12703/5,lr,forest_excision_allotment,Plot allocated in excised Karura Forest,Saaster Holding Ltd,,Karura,,Revoke Title,2,52,annex_03_karura_forest_excision.csv,,Karura,Karura Forest,Residential,,,Commissioner of Lands,,,,0
annex_03_karura_forest_excision_0122,209/ 12703/6/I.R 72849,209/12703/6,lr,forest_excision_allotment,Plot allocated in excised Karura Forest,Saaster Holding Ltd,- do -,Karura,,Revoke Title,2,52,annex_03_karura_forest_excision.csv,,Karura,Karura Forest,Residential,,,Commissioner of Lands,,,,0
annex_03_karura_forest_excision_0123,209 /12703/7/I.R 72850,209/12703/7,lr,forest_excision_allotment,Plot allocated in excised Karura Forest,Saaster Holding Ltd,- do -,Karura,,Revoke Title,2,52,annex_03_karura_forest_excision.csv,,Karura,Karura Forest,Residential,,,Commissioner of Lands,,,,0
annex_03_karura_forest_excision_0124,209/ 12703/8/I.R 72851,209/12703/8,lr,forest_excision_allotment,Plot allocated in excised Karura Forest,Saaster Holding Ltd,- do -,Karura,,Revoke Title,2,52,annex_03_karura_forest_excision.csv,,Karura,Karura Forest,Residential,,,Commissioner of Lands,,,,0
annex_03_karura_forest_excision_0125,209/ 12703/9/I.R7 2852,209/12703/9,lr,forest_excision_allotment,Plot allocated in excised Karura Forest,Saaster Holding Ltd,- do -,Karura,,Revoke Title,2,52,annex_03_karura_forest_excision.csv,,Karura,Karura Forest,Residential,,,Commissioner of Lands,,,,0
annex_03_karura_forest_excision_0126,209/ 12704/I.R 66893 PF 173901,209/12704,lr,forest_excision_allotment,Plot allocated in excised Karura Forest,Intercell Holdings Ltd,Intercell Holdings Ltd /18th Aug 95,Karura,4.00 Ha,Revoke Title,2,52,annex_03_karura_forest_excision.csv,,Karura,Karura Forest,Residential,,,Commissioner of Lands,,,,0
annex_03_karura_forest_excision_0127,209/12705/I R 66896 PF 173900,209/12705,lr,forest_excision_allotment,Plot allocated in excised Karura Forest,Amhurst Limited,Kiaruhi Investment Ltd /18th Aug 95,Karura,4.00 Ha,Revoke Title,2,53,annex_03_karura_forest_excision.csv,,Karura,Karura Forest,Residential,,,Commissioner of Lands,,,,0
annex_03_karura_forest_excision_0128,209/ 12750/IR 67 272,209/12750,lr,forest_excision_allotment,Plot allocated in excised Karura Forest,Manchewa Enterprises Ltd,Manchewa Enterprises Ltd /4th Sept 95,Karura,3.75ha,Revoke Title,2,53,annex_03_karura_forest_excision.csv,,Karura,Karura Forest,Residential,,,Commissioner of Lands,,,,0
annex_03_karura_forest_excision_0129,209/ 12751/IR.67 820,209/12751,lr,forest_excision_allotment,Plot allocated in excised Karura Forest,Sewenel limited,Sewenei limited /4th Sept 95,Karura,2.00ha,Revoke Title,2,53,annex_03_karura_forest_excision.csv,,Karura,Karura Forest,Residential,,,Commissioner of Lands,,,,0
annex_03_karura_forest_excision_0130,209/ 12752/IR.67152,209/12752,lr,forest_excision_allotment,Plot allocated in excised Karura Forest,Kabuito Costracters Limited,Maanjen Limited /4th Sept 95,Karura,2.00ha,Revoke Title,2,53,annex_03_karura_forest_excision.csv,,Karura,Karura Forest,Residential,,,Commissioner of Lands,,,,0
annex_03_karura_forest_excision_0131,209/ 12753/IR.67280,209/12753,lr,forest_excision_allotment,Plot allocated in excised Karura Forest,Bhimji Devchand Jinadhrona And Another,Nile Source Invetsments Ltd /4th Sept 95,Karura,2.00ha,Revoke Title,2,53,annex_03_karura_forest_excision.csv,,Karura,Karura Forest,Residential,,,Commissioner of Lands,,,,0
annex_03_karura_forest_excision_0132,209/12754/IR.67821,209/12754,lr,forest_excision_allotment,Plot allocated in excised Karura Forest,Kaushik Chotalal Pabari,Vess Investments /4th Sept 95. Directors:- Muhamed Saleh Bawazir and Sijad Muhamed Ali Radhid both of Box 80326 Mombasa,Karura,2.00ha,Revoke Title,2,53,annex_03_karura_forest_excision.csv,,Karura,Karura Forest,Residential,,,Commissioner of Lands,,,,0
annex_03_karura_forest_excision_0133,209/12755/IR 67 531,209/12755,lr,forest_excision_allotment,Plot allocated in excised Karura Forest,Jolly Ventures Limited,Jolly Ventures Limited /4th Sept 95 Directors - Joseph Kiamba Mwaniki and Lydia Mwaniki of box 74620 Nairobi,Karura,1.089ha,Revoke Title,2,54,annex_03_karura_forest_excision.csv,,Karura,Karura Forest,Residential,,,Commissioner of Lands,,,,0
annex_03_karura_forest_excision_0134,209/12756/IR.75 489,209/12756,lr,forest_excision_allotment,Plot allocated in excised Karura Forest,Kwaai Water Enterprise Ltd,Kwaai Water Enterprise Ltd. /4th Sept 95,Karura,3.80ha,Revoke Title,2,54,annex_03_karura_forest_excision.csv,,Karura,Karura Forest,Residential,,,Commissioner of Lands,,,,0
annex_03_karura_forest_excision_0135,21289/10 IR76076,21289/10,lr,forest_excision_allotment,Plot allocated in excised Karura Forest,Meghji Shah & Sons Ltd.,Mtaa Holdings Ltd,Karura,0.2110ha,Revoke Title,2,54,annex_03_karura_forest_excision.csv,,Karura,Karura Forest,Residential,,,Commissioner of Lands,,,,0
annex_03_karura_forest_excision_0136,21289/11 IR76077,21289/11,lr,forest_excision_allotment,Plot allocated in excised Karura Forest,Meghji Shah & Sons Ltd.,Mtaa Holdings Ltd,Karura,0.2240ha,Revoke Title,2,54,annex_03_karura_forest_excision.csv,,Karura,Karura Forest,Residential,,,Commissioner of Lands,,,,0
annex_03_karura_forest_excision_0137,21289/12 IR76078,21289/12,lr,forest_excision_allotment,Plot allocated in excised Karura Forest,Meghji Shah & Sons Ltd.,Mtaa Holdings Ltd,Karura,0.2996ha,Revoke Title,2,54,annex_03_karura_forest_excision.csv,,Karura,Karura Forest,Residential,,,Commissioner of Lands,,,,0
annex_03_karura_forest_excision_0138,21289/2 (IR76068),21289/2,lr,forest_excision_allotment,Plot allocated in excised Karura Forest,Meghji Shah & Sons Ltd,Mtaa Holdings Ltd,Karura,0.2240ha,Revoke Title,2,55,annex_03_karura_forest_excision.csv,,Karura,Karura Forest,Residential,,,Commissioner of Lands,,,,0
